Prod Code,Product,MRP,Opening,Adjustment,Purchase,Pur Return,Sale,Schem,Combo,Issue,Deliver Recipt,Production,Stock Rsv,Stock Trans,Expiry,Total
5473,CADBURY BOURNVILLE RICH COCOA 31GM,45,39,0,0,0,0,0,0,0,0,0,0,0,0,39
5479,CADBURY CELEBRATING 168GM,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5480,CADBURY DAIRY MILK SHOTS 7.2GM,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5482,CADBURY ECLAIRS JAR,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5491,LIVON SERUM GET SILKY SHINY HAIR 100ML,250,2,0,0,0,0,0,0,0,0,0,0,0,0,2
5493,LIVON SERUM 20ML,60,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5494,LIVON SILKY POTION I LOVE MY HAIR 50ML,140,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5500,CHOTI ELIACHI 10GM,23,-29,0,0,0,14,0,0,0,0,0,0,0,0,-43
5501,TOP RAMEN MORE MASALA 70GM,10,7,0,0,0,1,0,0,0,0,0,0,0,0,6
5502,TOP RAMEN MORE MASALA 140GM,20,7,0,0,0,0,0,0,0,0,0,0,0,0,7
5503,TOP RAMEN MORE MASALA 280GM,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5508,GLUCON-D NIMBU PANI 200GM,68,6,0,0,0,0,0,0,0,0,0,0,0,0,6
5510,NYCIL CLASSIC TALCUM 150GM,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5511,NYCIL COOL GULABJAL TALCUM 150GM,99,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5512,MAGGI 2 MINUTE VEG ATTA NOODLES 80GM,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5514,MAGGI 2 MINUTE NOODLES MASALA 70GM,12,115,0,0,0,7,0,0,0,0,0,0,0,0,108
5515,MAGGI 2 MINUTE NOODLES MASALA 280GM,44,36,0,0,0,2,0,0,0,0,0,0,0,0,34
5518,BRITANNIA MARIE GOLD BISCUITS 250GM,30,16,0,0,0,1,0,0,0,0,0,0,0,0,15
5520,GILLETTE MACH3 4CATRIDGES,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5521,LEONARDO PIMIENTO SUFFED HOJIBLANCA OLIVE 270GM,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5524,WHISPER CHOICE WINGS 8PADS,34,4,0,0,0,0,0,0,0,0,0,0,0,0,4
5525,WHISPER CHOICE ULTRA WINGS 6 PADS,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5530,HIMANI COUGH DROPS 1/-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5531,MOSERBAER CD 700MB,15,22,0,0,0,0,0,0,0,0,0,0,0,0,22
5537,WHEEL ACTIVE POWDER 4KG,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5538,PEDIASURE PREMIUIM CHOCOLATE ABBOTT 400GM,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5542,MINUTE MAID PULPY ORANGE 1LTR,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5549,DETTOL SQUEEZY ORIGINAL 110ML,30,2,0,0,0,0,0,0,0,0,0,0,0,0,2
5552,MORTEIN POWER BOOSTER MOSQUITO 10+4 COILS,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5554,SCOTCH BRITE THICK PAD WITH STAIN CUTTERS 1 PAD,25,6,0,0,0,0,0,0,0,0,0,0,0,0,6
5555,SCOTCH BRITE SCRUB PAD 5PADS,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5556,SCOTCH BRITE SCRUB PAD 3PADS,90,11,0,0,0,0,0,0,0,0,0,0,0,0,11
5557,SUNDROP PEANUT BUTTER CRUNCHY 100GM,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5558,SUNDROP PEANUT BUTTER CREAMY 200GM,100,2,0,0,0,0,0,0,0,0,0,0,0,0,2
5560,SUNDROP PEANUT BUTTER CRUNCHY 200GM,100,4,0,0,0,0,0,0,0,0,0,0,0,0,4
5562,ACT II POPCORN BUTTER DELIGHT 70GM,30,31,0,0,0,0,0,0,0,0,0,0,0,0,31
5564,ACT II MAGIC BUTTER FLAVOUR 40GM,10,16,0,0,0,0,0,0,0,0,0,0,0,0,16
5565,ACT II XTREME BUTTER FLAVOUR 100GM,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5566,MTR BREAKFAST POHA 60GM,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5567,MTR CHUTNEY POWDER IDLI DOSA CHILLY 200GM,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5570,MTR POHA KHATAA MEETHA 180GM,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5573,HALDIRAMS PUNJABI TADKA 200GM,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5575,HALDIRAMS SAMOSA 200GM,45,10,0,0,0,0,0,0,0,0,0,0,0,0,10
5577,PRINGLES POTATO CRIPS SOUR CREAM & ONION 110GM,99,9,0,0,0,1,0,0,0,0,0,0,0,0,8
5578,PRINGLES ORIGINAL POTATO CRISPS 110GM,99,7,0,0,0,0,0,0,0,0,0,0,0,0,7
5579,ORION CHOCO PIE 186GM,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5580,REXONA SOAP COCONUT AND OLIVE OIL 150GM,40,2,0,0,0,0,0,0,0,0,0,0,0,0,2
5583,HENKO MATIC LINT ELLIGENT FRONT LOAD 2KG,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5586,AMUL CHEESE SLICES 200GM,118,6,0,0,0,0,0,0,0,0,0,0,0,0,6
5592,STAYFREE SECURE DRY REGULAR 8PADS,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5594,STAYFREE ADVENCED XL ULTRA COMFORT XL 14 PADS,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5598,NIVEA LIP BALM FRUITY SHINE STRAWBERRY 4.8GM,185,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5599,ORGANIC KATHAL,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5600,JOHNSONS BABY CARE COLLECTION KIT RS.325,325,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5601,JOHNSONS BABY CARE COLLECTION DELUXE STANDARD,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5603,KIWI SHOE BRUSH,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5604,KIWI SHOE BRUSH 2IN1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5605,AXE AFTERSHAVE LOTION PULSE 50ML,120,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5606,PEPSODENT TOOTH PASTE EXPERT PROTECTION PRO SENSITIVE RELIEF & REPAIR 80GM,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5610,BRITANNIA DAHI PLAIN 150GM,20,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1
5611,PARK AVENUE DEO VOYAGE 220ML,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5614,PARK AVENUE DEO TALC GOOD MORNING 200GM,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5615,CLEAN & CLEAR DAILY SCRUB BLACKHEAD CLEARING 40GM,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5617,KELLOGGS OATS GREEN PUDINA 250GM,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5620,BROOKE BOND TAJ MAHAL GREEN TEA HONEY LEMON 10 TEA BAGS,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5622,VASELINE INTENSIVE CARE DEEP RESTORE 300ML,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5623,NIVEA LIP BALM ORIGINAL CARE 4.8GM,130,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5627,LISTERINE MOUTHWASH COOLMINT 250ML,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5631,NATURO FRUIT BITES MANGO 180GM,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5632,NATURO LITE APPLE FRUIT BAR 6X15GM,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5633,NATURO STRAWBERRY DELIGHT 100GM,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5639,AMUL ICE CREAM CONE BUTTER SCOTCH 125ML,25,15,0,0,0,0,0,0,0,0,0,0,0,0,15
5641,AMUL ICE CREAM MASTI KULFI SHAHI PISTA 100ML,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5642,AMUL ICE CREAM SUNDAE KHATTA MEETHA MANGO 125ML,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5643,AMUL ICE CREAM VANILLA MAGIC TUB 1LTR,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5645,AMUL ICE CREAM BUTTER SCOTCH 1.25LTR,160,3,0,0,0,1,0,0,0,0,0,0,0,0,2
5646,AMUL ICE CREAM SUNDAE CHOCOLATE 125ML,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5648,NUTRELA SOYA CHUNKS (BADDI)200GM,45,11,0,0,0,0,0,0,0,0,0,0,0,0,11
5650,FUN FOODS CHOCOLATE EGGLESS BAKE 250GM,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5652,RAMDEV GARAM MASALA 100GM,48,43,0,0,0,1,0,0,0,0,0,0,0,0,42
5653,FUN FOODS GREEN CHILLI SAUCE 200GM,45,5,0,0,0,0,0,0,0,0,0,0,0,0,5
5657,ORRIS MULTIPURPOSE COTTON ROLL,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5658,CANDLE RS.10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5660,MOTHER DAIRY ICE CREAM SHAHI MEVA MALAI 115ML,35,6,0,0,0,0,0,0,0,0,0,0,0,0,6
5661,MOTHER DAIRY ICE CREAM KESAR ALMOND 115ML,35,5,0,0,0,0,0,0,0,0,0,0,0,0,5
5662,MOTHER DAIRY ICE CREAM COOKIE CRUMB 115ML,35,6,0,0,0,0,0,0,0,0,0,0,0,0,6
5663,MOTHER DAIRY ICE CREAM PISTA KULFI 60ML,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5664,BUSH VANILLA FLAVOURING 20ML,22,33,0,0,0,0,0,0,0,0,0,0,0,0,33
5666,FRUTINS RED CHERRIES IN SYRUP 415GM,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5668,WEIKFIELD WORCESTERSHIRE SAUCE 200GM,45,3,0,0,0,0,0,0,0,0,0,0,0,0,3
5669,NESCAFE CAPPUCCINO 75GM,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5672,BRITANNIA 50-50 SWEET N SALTY 200GM,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5674,BRITANNIA TIGER GLUCOSE 124GM,10,13,0,0,0,13,0,0,0,0,0,0,0,0,0
5675,BRITANNIA TIME PASS SIMPLY SALTED BISCUITS 79GM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5676,PRINGLES CHILLI CHEESE FLAVOUR 110GM,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5677,BASIC AYURVEDA APPLE CIDER VINEGAR 450ML,210,12,0,0,0,0,0,0,0,0,0,0,0,0,12
5678,BASIC AYURVEDA ALOE VEERA HONEY JUICE 500ML,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5680,BASIC AYURVEDA ECOLOGY HONEY 500GM,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5682,BASIC AYURVEDA JAMUN KARELA HERBAL MIX JUICE 500ML,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5683,BASIC AYURVEDA BITTER GOURD JUICE 500ML,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5684,BASIC AYURVEDA JAMUN VINEGAR 450ML,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5685,BASIC AYURVEDA GOOSE BERRY JUICE 500ML,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5686,HALDIRAMS NUT CRACKER 400GM,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5687,HALDIRAMS NAVRATTAN 400GM,83,5,0,0,0,0,0,0,0,0,0,0,0,0,5
5688,HALDIRAMS CHANA CRACKER 200GM,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5689,HALDIRAMS FATAFAT BHEL 150GM,30,8,0,0,0,0,0,0,0,0,0,0,0,0,8
5690,MDH SAMBHAR MASALA 100GM,57,33,0,0,0,0,0,0,0,0,0,0,0,0,33
5696,BRITANNIA CAKE TIFFIN FUN 25GM,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5697,TETLEY TEA 100BAGS,123,7,0,0,0,0,0,0,0,0,0,0,0,0,7
5698,TWINING PURE CAMOMILE 25 TEA BAGS,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5703,TIC TAC RAW MANGO 10.2GM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5707,EXPRESS FOODS ORIGINAL MUESLI SWISS STYLE 1KG,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5708,MOTHERS RECIPE LIME PICKLE 400GM,94,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5709,MOTHERS RECIPE GREEN CHILLI PICKLE 200GM,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5710,MOTHERS RECIPE RED STUFFED CHILLI PICKLE 400GM,102,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5711,KELLOGGS CHOCOS 1.2KG,445,4,0,0,0,0,0,0,0,0,0,0,0,0,4
5712,CORN,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5715,YARDLEY DEO GENTLEMAN URBANE 150ML,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5716,WILD STONE BODY DEODORANT FORESH SPICE 150ML,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5717,SECRET TEMPTATION DEO TALC ROMANCE 300GM,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5719,GARNIER COLOR NATURALS CREAM 4BROWN 3OILS,80,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5720,DOVE SHAMPOO NOURISHING OIL CARE 180ML,105,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5723,SUNFEAST SWEET N SALT 80GM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5725,VEGA HAIR BRUSH RS.249,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5726,VEGA HAIR STYLER2IN1,1799,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5727,VEGA MEHNDI DYE BRUSH,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5734,PONDS DREAMFLOWER FRAGRANT TALCUM 400GM,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5735,PEPSODENT TOOTH BRUSH MULTIPACK 767GM,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5737,VEGA FOOT SCRUBBER PD-10,95,3,0,0,0,0,0,0,0,0,0,0,0,0,3
5738,VEGA BATH ACCESSORIES RS.350,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5739,VEGA BATH ACC- BA 3/5,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5740,VEGA T- STYLE BEARD TRIMMER 0.5MM TO 10MM,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5745,MAGGI MASALA-E-MAGIC 54GM,40,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1
5746,DAAWAT TRADITIONAL BASMATI RICE 1KG,200,3,0,0,0,0,0,0,0,0,0,0,0,0,3
5749,MCVITIES MARIE BISCUITS 100GM,10,21,0,0,0,0,0,0,0,0,0,0,0,0,21
5750,GILLETTE MACH3 LIMITED EDITION PACK,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5751,GILLETTE MACH3 2 CATRIDGES,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5753,NESTLE CHOCLATE ECLAIRS 400GM,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5754,STAYFREE SECURE COTTON SOFT REGULAR 8PADS,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5755,STAYFREE SECURE COTTON SOFT REGULAR 20 PADS,75,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5756,STAYFREE ADVANCED ULTRA COMFORT XL SOFT TOUCH COVER 7PADS,85,7,0,0,0,0,0,0,0,0,0,0,0,0,7
5763,PEPSODENT TOOTH BRUSH FLEXIPIC,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5765,PEPSODENT TOOTH BRUSH DOUBLE ACTION,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5767,PARLE FAB BOURBON 120GM,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5769,REVIVE LIQUID STIFFENER 400ML,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5770,SAFFRON BABY BRAND 0.5GM,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5771,EVERYUTH NATURAL GOLDEN GLOW PEEL OFF MASK 50GM,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772,BRITANNIA GOOD DAY RICH BUTTER COOKIES 250GM,32,7,0,0,0,2,0,0,0,0,0,0,0,0,5
5773,PAMPERS ACTIVE BABY 5 STAR SKIN COMFORTS MEDIUM 20DIAPERS,349,2,0,0,0,0,0,0,0,0,0,0,0,0,2
5774,PAMPERS BABY DRY MEDIUM 6-11KG 5 DIAPERS,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5775,TIDE NATURALS LEMON & CHANDAN 500GM,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5776,SURF EXCEL EASYWASH POWDER 200GM,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5777,LUX SOAP VELVET TOUCH 100GM,27,6,0,0,0,0,0,0,0,0,0,0,0,0,6
5778,VIM DOUBLE POWER CONCERNTRATED GEL LIME 250ML,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5779,DOVE DEO MEN EXTRA FRESH 150ML,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5780,DOVE SHAMPOO DAILY SHINE 6ML,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5781,COLGATE TOOTH BRUSH 360 ACTI FLEX TOOTH BRUSH,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5787,REPUBLIC OF CHICKEN CHICKEN NUGGETS 450GM,225,3,0,0,0,0,0,0,0,0,0,0,0,0,3
5788,YUMMIEZ CHICKEN SEEK KABAB 400GM,225,-1,0,9,0,0,0,0,0,0,0,0,0,0,8
5789,REPUBLIC OF CHICKEN CHICKEN HAM 500GM,260,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5790,YUMMIEZ GREEN PEAS 500GM,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5792,MCVITIES DIGESTIVE SOURCE OF FIBRE 400GM,185,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5793,KELLOGGS CHOCOS YUMMU CHHOTA LADDOO 425GM,190,4,0,0,0,0,0,0,0,0,0,0,0,0,4
5794,JOHNSONS BABY MILK CREAM 30GM,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5795,JOHNSONS BABY MILK CREAM 50GM,75,2,0,0,0,0,0,0,0,0,0,0,0,0,2
5796,NAVNEET REGISTER RS.195,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5797,GATSBY FACEWASH POWER REFRESHING 120GM,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5798,STAYFREE DRY MAX ULTRA DRY 8PADS,80,11,0,0,0,0,0,0,0,0,0,0,0,0,11
5799,MOTHER DAIRY CHILLZ COLD COFFEE 180ML,25,32,0,0,0,0,0,0,0,0,0,0,0,0,32
5801,LIZOL DISINFECTANT SURFACE CLEANER SANDAL 2LTR,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5802,BOMBAY AJWAIN 100GM,25,26,0,0,0,1,0,0,0,0,0,0,0,0,25
5803,BAMBINO ROASTED VERMICELLI 425GM,50,2,0,0,0,0,0,0,0,0,0,0,0,0,2
5804,DRUK PINEAPPLE SLICES 450GM,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5805,NAVNEET LONG BOOK SINGLE LINE 172 PAGES,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5806,RAKHI RS.20/-,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5812,RAKHI RS 30/-,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5814,LIPTON GREEN TEA 100GM,110,4,0,0,0,0,0,0,0,0,0,0,0,0,4
5816,BAGRRYS FRUIT N FIBRE MUESLI STRAWBERRY 400GM,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5818,BAGRRYS CRUNCHY MUESLI NO ADDED SUGAR DIET 400GM,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5820,BAGRRYS CRUNCHY MUESLI ALMONDS RAISINS & HONEY 500GM,290,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5821,BAGRRYS FRUIT N FIBRE MUESLI APPLE 400GM,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5822,BAGRRYS SOHEALTHY MUESLI 400GM,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5826,OLAY TOTAL EFFECTS 7 IN1 ANTI-AGEING FOAMING FACE WASH 100GM,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5827,GILLETTE SIMPLY VENUS RAZOR 1N,55,13,0,12,0,0,0,0,0,0,0,0,0,0,25
5832,DURACELL D2LASTS LONGER 2019,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5834,TANG LEMON 100GM,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5835,BASKIN ROBBINS ICE CREAM THREE CHEERS CHOCOLATE 500ML,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5836,CADBURY GEMS SURPRISES PLAY PACK 40.94GM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5837,CADBURY ECLAIRS RS 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5838,CADBURY CELEBRATION RICH DRY FRUIT COLLECTION 120GM,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5839,CADBURY CELEBRATION 121.3GM,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5841,CADBURY CELEBRATION 114GM,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5842,KHADI SHAMPOO 500ML,150,2,0,0,0,0,0,0,0,0,0,0,0,0,2
5845,HIMALAYA FACEWASH PURIFYING NEEM FOAMING 50ML,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5851,UNIBIC PISTA BADAM COOKIES 150GM,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5852,UNIBIC MULTIGARIN BREAKFAST COOKIES 75GM,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5853,RED BULL ENERGY DRINK 350ML,125,12,0,0,0,0,0,0,0,0,0,0,0,0,12
5854,PEPSI BOTTLE 330ML,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5855,GALAXY CARAMEL 36GM,40,19,0,0,0,0,0,0,0,0,0,0,0,0,19
5858,TATA TEA AGNI 100GM,20,8,0,0,0,4,0,0,0,0,0,0,0,0,4
5859,HARPIC POWER PLUS ALL IN 1 ORIGINAL 1LTR,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5861,REPUBLIC OF CHICKEN CHICKEN BURGER PATTY 450GM,220,2,0,0,0,0,0,0,0,0,0,0,0,0,2
5864,STAYFREE SECURE COTTONY EXTRA LARGE 7PADS,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5875,CYCLE SANDALUM AGARBATHI,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5876,STAYFREE DRY MAX ALL NIGHT ULTRA DRY XL 14 PADS,175,9,0,0,0,0,0,0,0,0,0,0,0,0,9
5878,SUNDROP HEART OIL 2LTR,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5879,ACT II GOLDEN SIZZEL 30GM,10,8,0,0,0,0,0,0,0,0,0,0,0,0,8
5880,ACT II CLASSIC SALTED 40GM,10,12,0,0,0,0,0,0,0,0,0,0,0,0,12
5885,NIVEA LIP BALM SOFT ROSE 4.8GM,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5886,NIVEA DEO WHITENING FLORAL TOUCH 150ML,209,2,0,0,0,0,0,0,0,0,0,0,0,0,2
5887,NIVEA DEO FRESH COMFORT 150ML,190,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5888,NIVEA MEN FRESH POWER ROLL ON 50ML,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5889,MAAZA POCKET 150ML,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5891,MOTHERS RECIPE GUJRATI GORKERI PICKLE 500GM,118,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5894,MANGO,80,0.224,0,5,0,3.666,0,0,0,0,0,0,0,0,1.558
5895,YARDLEY SOAP SANDALWOOD 100GM,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5896,YARDLEY SOAP RED ROSE 3X100GM,180,2,0,0,0,0,0,0,0,0,0,0,0,0,2
5899,GODREJ NUPUR HENNA 120GM,65,4,0,0,0,0,0,0,0,0,0,0,0,0,4
5901,BROOKE BOND TAAZA 31GM,10,13,0,0,0,2,0,0,0,0,0,0,0,0,11
5902,GOOD KNIGHT ADVANCED XPRESS SYSTEM REFILL,72,6,0,0,0,0,0,0,0,0,0,0,0,0,6
5915,DAURALA BREAKFAST SUGAR WHITE 1KG,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5916,GILLETTE MACH3,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5917,AMUL ICE CREAM BUTTER SCOTCH CONE 120ML,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5923,GOLDEN APPLE,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5925,QUAKER OATS 1.5KG,229,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5930,LAUREL TOILET TISSUE RS.77,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5931,YUMMIEZ CHICKEN MAGIC BALLS 500GM,220,3,0,0,0,0,0,0,0,0,0,0,0,0,3
5932,TASTY FRESH MALABAR PARANTHA 300GM,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5933,YUMMIEZ CHICKEN NUGGETS 200GM,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5935,HALDIRAMS BOMBAY MIX 200GM,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5939,TIDE PLUS 6KG,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5941,BRITANNIA NUTRI CHOICE ESSENTIALS OAT COOKIES 150GM,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5942,COMFORT FABRIC CONDITIONER AFTER WASH BLUE 200ML,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5948,SUNFEAST DARK FANTASTY CHOCO FILLS 25GM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5949,SUNFEAST YUMFILLS WHOOPIE PIE 150GM,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5954,REVLON COLOR TOP SPEED 60 NATURAL BROWN,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5958,LOTUS LIP BALM RASPBERRY 5GM,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5961,EVERYOUTH NEEM FACEWASH 60GM,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
